"","worktime","sector","sex","isced11","country","Year","Total"
"109596","FT","PRIV_IND","F","ED75","HR","2014",700
"109597","FT","PRIV_IND","F","ED75","HU","2014",NA
"109598","FT","PRIV_IND","F","ED75","IE","2014",NA
"109599","FT","PRIV_IND","F","ED75","IS","2014",NA
"109600","FT","PRIV_IND","F","ED75","IT","2014",NA
"109601","FT","PRIV_IND","F","ED75","LI","2014",NA
"109602","FT","PRIV_IND","F","ED75","LT","2014",0
"109603","FT","PRIV_IND","F","ED75","LU","2014",NA
"109604","FT","PRIV_IND","F","ED75","LV","2014",619
"109605","FT","PRIV_IND","F","ED75","ME","2014",NA
"109606","FT","PRIV_IND","F","ED75","MK","2014",NA
"109607","FT","PRIV_IND","F","ED75","MT","2014",NA
"109608","FT","PRIV_IND","F","ED75","NL","2014",NA
"109609","FT","PRIV_IND","F","ED75","NO","2014",NA
"109610","FT","PRIV_IND","F","ED75","PL","2014",NA
"109611","FT","PRIV_IND","F","ED75","PT","2014",NA
"109612","FT","PRIV_IND","F","ED75","RO","2014",NA
"109613","FT","PRIV_IND","F","ED75","RS","2014",NA
"109614","FT","PRIV_IND","F","ED75","SE","2014",NA
"109615","FT","PRIV_IND","F","ED75","SI","2014",0
"109616","FT","PRIV_IND","F","ED75","SK","2014",NA
"109617","FT","PRIV_IND","F","ED75","TR","2014",NA
"109618","FT","PRIV_IND","F","ED75","UK","2014",NA
"109619","FT","PRIV_IND","F","ED8","AT","2014",NA
"109620","FT","PRIV_IND","F","ED8","BE","2014",0
"109621","FT","PRIV_IND","F","ED8","BG","2014",26
"109622","FT","PRIV_IND","F","ED8","CH","2014",0
"109623","FT","PRIV_IND","F","ED8","CY","2014",67
"109624","FT","PRIV_IND","F","ED8","CZ","2014",54
"109625","FT","PRIV_IND","F","ED8","DE","2014",NA
"109626","FT","PRIV_IND","F","ED8","DK","2014",0
"109627","FT","PRIV_IND","F","ED8","EE","2014",11
"109628","FT","PRIV_IND","F","ED8","EL","2014",NA
"109629","FT","PRIV_IND","F","ED8","ES","2014",538
"109632","FT","PRIV_IND","F","ED8","FI","2014",NA
"109633","FT","PRIV_IND","F","ED8","FR","2014",235
"109634","FT","PRIV_IND","F","ED8","HR","2014",0
"109635","FT","PRIV_IND","F","ED8","HU","2014",47
"109636","FT","PRIV_IND","F","ED8","IE","2014",NA
"109637","FT","PRIV_IND","F","ED8","IS","2014",0
"109638","FT","PRIV_IND","F","ED8","IT","2014",859
"109639","FT","PRIV_IND","F","ED8","LI","2014",0
"109640","FT","PRIV_IND","F","ED8","LT","2014",12
"109641","FT","PRIV_IND","F","ED8","LU","2014",NA
"109642","FT","PRIV_IND","F","ED8","LV","2014",102
"109643","FT","PRIV_IND","F","ED8","ME","2014",NA
"109644","FT","PRIV_IND","F","ED8","MK","2014",NA
"109645","FT","PRIV_IND","F","ED8","MT","2014",0
"109646","FT","PRIV_IND","F","ED8","NL","2014",NA
"109647","FT","PRIV_IND","F","ED8","NO","2014",0
"109648","FT","PRIV_IND","F","ED8","PL","2014",1263
"109649","FT","PRIV_IND","F","ED8","PT","2014",720
"109650","FT","PRIV_IND","F","ED8","RO","2014",109
"109651","FT","PRIV_IND","F","ED8","RS","2014",203
"109652","FT","PRIV_IND","F","ED8","SE","2014",0
"109653","FT","PRIV_IND","F","ED8","SI","2014",122
"109654","FT","PRIV_IND","F","ED8","SK","2014",58
"109655","FT","PRIV_IND","F","ED8","TR","2014",2249
"109656","FT","PRIV_IND","F","ED8","UK","2014",NA
"109657","FT","PRIV_IND","M","ED5","AT","2014",NA
"109658","FT","PRIV_IND","M","ED5","BE","2014",0
"109659","FT","PRIV_IND","M","ED5","BG","2014",NA
"109660","FT","PRIV_IND","M","ED5","CH","2014",2408
"109661","FT","PRIV_IND","M","ED5","CY","2014",996
"109662","FT","PRIV_IND","M","ED5","CZ","2014",NA
"109663","FT","PRIV_IND","M","ED5","DE","2014",NA
"109664","FT","PRIV_IND","M","ED5","DK","2014",26
"109665","FT","PRIV_IND","M","ED5","EE","2014",NA
"109666","FT","PRIV_IND","M","ED5","EL","2014",NA
"109667","FT","PRIV_IND","M","ED5","ES","2014",13674
"109668","FT","PRIV_IND","M","ED5","FI","2014",NA
"109669","FT","PRIV_IND","M","ED5","FR","2014",42839
"109670","FT","PRIV_IND","M","ED5","HR","2014",0
"109671","FT","PRIV_IND","M","ED5","HU","2014",1454
"109672","FT","PRIV_IND","M","ED5","IE","2014",NA
"109673","FT","PRIV_IND","M","ED5","IS","2014",0
"109674","FT","PRIV_IND","M","ED5","IT","2014",3985
"109675","FT","PRIV_IND","M","ED5","LI","2014",NA
"109676","FT","PRIV_IND","M","ED5","LT","2014",NA
"109677","FT","PRIV_IND","M","ED5","LU","2014",0
"109678","FT","PRIV_IND","M","ED5","LV","2014",496
"109679","FT","PRIV_IND","M","ED5","ME","2014",NA
"109680","FT","PRIV_IND","M","ED5","MK","2014",NA
"109681","FT","PRIV_IND","M","ED5","MT","2014",0
"109682","FT","PRIV_IND","M","ED5","NL","2014",NA
"109683","FT","PRIV_IND","M","ED5","NO","2014",NA
"109684","FT","PRIV_IND","M","ED5","PL","2014",79
"109685","FT","PRIV_IND","M","ED5","PT","2014",NA
"109686","FT","PRIV_IND","M","ED5","RO","2014",NA
"109687","FT","PRIV_IND","M","ED5","RS","2014",NA
"109688","FT","PRIV_IND","M","ED5","SE","2014",0
"109689","FT","PRIV_IND","M","ED5","SI","2014",0
"109690","FT","PRIV_IND","M","ED5","SK","2014",NA
"109691","FT","PRIV_IND","M","ED5","TR","2014",31701
"109692","FT","PRIV_IND","M","ED5","UK","2014",NA
"109693","FT","PRIV_IND","M","ED5-8","AT","2014",NA
"109694","FT","PRIV_IND","M","ED5-8","BE","2014",452
"109695","FT","PRIV_IND","M","ED5-8","BG","2014",9169
"109696","FT","PRIV_IND","M","ED5-8","CH","2014",3532
"109697","FT","PRIV_IND","M","ED5-8","CY","2014",8226
"109698","FT","PRIV_IND","M","ED5-8","CZ","2014",17038
"109699","FT","PRIV_IND","M","ED5-8","DE","2014",NA
"109700","FT","PRIV_IND","M","ED5-8","DK","2014",41
"109701","FT","PRIV_IND","M","ED5-8","EE","2014",1778
"109702","FT","PRIV_IND","M","ED5-8","EL","2014",NA
"109703","FT","PRIV_IND","M","ED5-8","ES","2014",89425
"109704","FT","PRIV_IND","M","ED5-8","FI","2014",NA
"109705","FT","PRIV_IND","M","ED5-8","FR","2014",201832
"109706","FT","PRIV_IND","M","ED5-8","HR","2014",3681
"109707","FT","PRIV_IND","M","ED5-8","HU","2014",5911
"109708","FT","PRIV_IND","M","ED5-8","IE","2014",NA
"109709","FT","PRIV_IND","M","ED5-8","IS","2014",0
"109710","FT","PRIV_IND","M","ED5-8","IT","2014",81259
"109711","FT","PRIV_IND","M","ED5-8","LI","2014",0
"109712","FT","PRIV_IND","M","ED5-8","LT","2014",4156
"109713","FT","PRIV_IND","M","ED5-8","LU","2014",NA
"109714","FT","PRIV_IND","M","ED5-8","LV","2014",5496
"109715","FT","PRIV_IND","M","ED5-8","ME","2014",NA
"109716","FT","PRIV_IND","M","ED5-8","MK","2014",NA
"109717","FT","PRIV_IND","M","ED5-8","MT","2014",48
"109718","FT","PRIV_IND","M","ED5-8","NL","2014",NA
"109719","FT","PRIV_IND","M","ED5-8","NO","2014",8641
"109720","FT","PRIV_IND","M","ED5-8","PL","2014",47312
"109721","FT","PRIV_IND","M","ED5-8","PT","2014",25247
"109722","FT","PRIV_IND","M","ED5-8","RO","2014",33686
"109723","FT","PRIV_IND","M","ED5-8","RS","2014",17771
"109724","FT","PRIV_IND","M","ED5-8","SE","2014",0
"109725","FT","PRIV_IND","M","ED5-8","SI","2014",206
"109726","FT","PRIV_IND","M","ED5-8","SK","2014",3738
"109727","FT","PRIV_IND","M","ED5-8","TR","2014",186568
"109728","FT","PRIV_IND","M","ED5-8","UK","2014",NA
"109729","FT","PRIV_IND","M","ED54","AT","2014",NA
"109730","FT","PRIV_IND","M","ED54","BE","2014",NA
"109731","FT","PRIV_IND","M","ED54","BG","2014",NA
"109732","FT","PRIV_IND","M","ED54","CH","2014",NA
"109733","FT","PRIV_IND","M","ED54","CY","2014",NA
"109734","FT","PRIV_IND","M","ED54","CZ","2014",NA
"109735","FT","PRIV_IND","M","ED54","DE","2014",NA
"109736","FT","PRIV_IND","M","ED54","DK","2014",NA
"109737","FT","PRIV_IND","M","ED54","EE","2014",NA
"109738","FT","PRIV_IND","M","ED54","EL","2014",NA
"109739","FT","PRIV_IND","M","ED54","ES","2014",NA
"109742","FT","PRIV_IND","M","ED54","FI","2014",NA
"109743","FT","PRIV_IND","M","ED54","FR","2014",NA
"109744","FT","PRIV_IND","M","ED54","HR","2014",NA
"109745","FT","PRIV_IND","M","ED54","HU","2014",NA
"109746","FT","PRIV_IND","M","ED54","IE","2014",NA
"109747","FT","PRIV_IND","M","ED54","IS","2014",0
"109748","FT","PRIV_IND","M","ED54","IT","2014",NA
"109749","FT","PRIV_IND","M","ED54","LI","2014",NA
"109750","FT","PRIV_IND","M","ED54","LT","2014",NA
"109751","FT","PRIV_IND","M","ED54","LU","2014",NA
"109752","FT","PRIV_IND","M","ED54","LV","2014",NA
"109753","FT","PRIV_IND","M","ED54","ME","2014",NA
"109754","FT","PRIV_IND","M","ED54","MK","2014",NA
"109755","FT","PRIV_IND","M","ED54","MT","2014",0
"109756","FT","PRIV_IND","M","ED54","NL","2014",NA
"109757","FT","PRIV_IND","M","ED54","NO","2014",NA
"109758","FT","PRIV_IND","M","ED54","PL","2014",NA
"109759","FT","PRIV_IND","M","ED54","PT","2014",NA
"109760","FT","PRIV_IND","M","ED54","RO","2014",NA
"109761","FT","PRIV_IND","M","ED54","RS","2014",NA
"109762","FT","PRIV_IND","M","ED54","SE","2014",0
"109763","FT","PRIV_IND","M","ED54","SI","2014",NA
"109764","FT","PRIV_IND","M","ED54","SK","2014",NA
"109765","FT","PRIV_IND","M","ED54","TR","2014",NA
"109766","FT","PRIV_IND","M","ED54","UK","2014",NA
"109767","FT","PRIV_IND","M","ED55","AT","2014",NA
"109768","FT","PRIV_IND","M","ED55","BE","2014",0
"109769","FT","PRIV_IND","M","ED55","BG","2014",NA
"109770","FT","PRIV_IND","M","ED55","CH","2014",2408
"109771","FT","PRIV_IND","M","ED55","CY","2014",996
"109772","FT","PRIV_IND","M","ED55","CZ","2014",NA
"109773","FT","PRIV_IND","M","ED55","DE","2014",NA
"109774","FT","PRIV_IND","M","ED55","DK","2014",26
"109775","FT","PRIV_IND","M","ED55","EE","2014",NA
"109776","FT","PRIV_IND","M","ED55","EL","2014",NA
"109777","FT","PRIV_IND","M","ED55","ES","2014",13674
"109778","FT","PRIV_IND","M","ED55","FI","2014",NA
"109779","FT","PRIV_IND","M","ED55","FR","2014",42839
"109780","FT","PRIV_IND","M","ED55","HR","2014",0
"109781","FT","PRIV_IND","M","ED55","HU","2014",1454
"109782","FT","PRIV_IND","M","ED55","IE","2014",NA
"109783","FT","PRIV_IND","M","ED55","IS","2014",0
"109784","FT","PRIV_IND","M","ED55","IT","2014",3985
"109785","FT","PRIV_IND","M","ED55","LI","2014",NA
"109786","FT","PRIV_IND","M","ED55","LT","2014",NA
"109787","FT","PRIV_IND","M","ED55","LU","2014",0
"109788","FT","PRIV_IND","M","ED55","LV","2014",496
"109789","FT","PRIV_IND","M","ED55","ME","2014",NA
"109790","FT","PRIV_IND","M","ED55","MK","2014",NA
"109791","FT","PRIV_IND","M","ED55","MT","2014",0
"109792","FT","PRIV_IND","M","ED55","NL","2014",NA
"109793","FT","PRIV_IND","M","ED55","NO","2014",NA
"109794","FT","PRIV_IND","M","ED55","PL","2014",79
"109795","FT","PRIV_IND","M","ED55","PT","2014",NA
"109796","FT","PRIV_IND","M","ED55","RO","2014",NA
"109797","FT","PRIV_IND","M","ED55","RS","2014",NA
"109798","FT","PRIV_IND","M","ED55","SE","2014",0
"109799","FT","PRIV_IND","M","ED55","SI","2014",0
"109800","FT","PRIV_IND","M","ED55","SK","2014",NA
"109801","FT","PRIV_IND","M","ED55","TR","2014",31701
"109802","FT","PRIV_IND","M","ED55","UK","2014",NA
"109803","FT","PRIV_IND","M","ED5SW","AT","2014",NA
"109804","FT","PRIV_IND","M","ED5SW","BE","2014",NA
"109805","FT","PRIV_IND","M","ED5SW","BG","2014",NA
"109806","FT","PRIV_IND","M","ED5SW","CH","2014",0
"109807","FT","PRIV_IND","M","ED5SW","CY","2014",0
"109808","FT","PRIV_IND","M","ED5SW","CZ","2014",NA
"109809","FT","PRIV_IND","M","ED5SW","DE","2014",NA
"109810","FT","PRIV_IND","M","ED5SW","DK","2014",0
"109811","FT","PRIV_IND","M","ED5SW","EE","2014",NA
"109812","FT","PRIV_IND","M","ED5SW","EL","2014",NA
"109813","FT","PRIV_IND","M","ED5SW","ES","2014",234
"109816","FT","PRIV_IND","M","ED5SW","FI","2014",NA
"109817","FT","PRIV_IND","M","ED5SW","FR","2014",27630
"109818","FT","PRIV_IND","M","ED5SW","HR","2014",NA
"109819","FT","PRIV_IND","M","ED5SW","HU","2014",1454
"109820","FT","PRIV_IND","M","ED5SW","IE","2014",NA
"109821","FT","PRIV_IND","M","ED5SW","IS","2014",0
"109822","FT","PRIV_IND","M","ED5SW","IT","2014",NA
"109823","FT","PRIV_IND","M","ED5SW","LI","2014",NA
"109824","FT","PRIV_IND","M","ED5SW","LT","2014",NA
"109825","FT","PRIV_IND","M","ED5SW","LU","2014",NA
"109826","FT","PRIV_IND","M","ED5SW","LV","2014",496
"109827","FT","PRIV_IND","M","ED5SW","ME","2014",NA
"109828","FT","PRIV_IND","M","ED5SW","MK","2014",NA
"109829","FT","PRIV_IND","M","ED5SW","MT","2014",0
"109830","FT","PRIV_IND","M","ED5SW","NL","2014",NA
"109831","FT","PRIV_IND","M","ED5SW","NO","2014",NA
"109832","FT","PRIV_IND","M","ED5SW","PL","2014",NA
"109833","FT","PRIV_IND","M","ED5SW","PT","2014",NA
"109834","FT","PRIV_IND","M","ED5SW","RO","2014",NA
"109835","FT","PRIV_IND","M","ED5SW","RS","2014",NA
"109836","FT","PRIV_IND","M","ED5SW","SE","2014",0
"109837","FT","PRIV_IND","M","ED5SW","SI","2014",NA
"109838","FT","PRIV_IND","M","ED5SW","SK","2014",NA
"109839","FT","PRIV_IND","M","ED5SW","TR","2014",NA
"109840","FT","PRIV_IND","M","ED5SW","UK","2014",NA
"109841","FT","PRIV_IND","M","ED6","AT","2014",NA
"109842","FT","PRIV_IND","M","ED6","BE","2014",218
"109843","FT","PRIV_IND","M","ED6","BG","2014",7033
"109844","FT","PRIV_IND","M","ED6","CH","2014",1124
"109845","FT","PRIV_IND","M","ED6","CY","2014",5758
"109846","FT","PRIV_IND","M","ED6","CZ","2014",12710
"109847","FT","PRIV_IND","M","ED6","DE","2014",NA
"109848","FT","PRIV_IND","M","ED6","DK","2014",15
"109849","FT","PRIV_IND","M","ED6","EE","2014",1637
"109850","FT","PRIV_IND","M","ED6","EL","2014",NA
"109851","FT","PRIV_IND","M","ED6","ES","2014",52944
"109852","FT","PRIV_IND","M","ED6","FI","2014",NA
"109853","FT","PRIV_IND","M","ED6","FR","2014",53402
"109854","FT","PRIV_IND","M","ED6","HR","2014",3109
"109855","FT","PRIV_IND","M","ED6","HU","2014",4026
"109856","FT","PRIV_IND","M","ED6","IE","2014",NA
"109857","FT","PRIV_IND","M","ED6","IS","2014",0
"109858","FT","PRIV_IND","M","ED6","IT","2014",52067
"109859","FT","PRIV_IND","M","ED6","LI","2014",0
"109860","FT","PRIV_IND","M","ED6","LT","2014",3639
"109861","FT","PRIV_IND","M","ED6","LU","2014",NA
"109862","FT","PRIV_IND","M","ED6","LV","2014",4439
"109863","FT","PRIV_IND","M","ED6","ME","2014",NA
"109864","FT","PRIV_IND","M","ED6","MK","2014",3229
"109865","FT","PRIV_IND","M","ED6","MT","2014",48
"109866","FT","PRIV_IND","M","ED6","NL","2014",NA
"109867","FT","PRIV_IND","M","ED6","NO","2014",7350
"109868","FT","PRIV_IND","M","ED6","PL","2014",36275
"109869","FT","PRIV_IND","M","ED6","PT","2014",18624
"109870","FT","PRIV_IND","M","ED6","RO","2014",25700
"109871","FT","PRIV_IND","M","ED6","RS","2014",16107
"109872","FT","PRIV_IND","M","ED6","SE","2014",0
"109873","FT","PRIV_IND","M","ED6","SI","2014",88
"109874","FT","PRIV_IND","M","ED6","SK","2014",2497
"109875","FT","PRIV_IND","M","ED6","TR","2014",113373
"109876","FT","PRIV_IND","M","ED6","UK","2014",NA
"109877","FT","PRIV_IND","M","ED64","AT","2014",NA
"109878","FT","PRIV_IND","M","ED64","BE","2014",218
"109879","FT","PRIV_IND","M","ED64","BG","2014",NA
"109880","FT","PRIV_IND","M","ED64","CH","2014",141
"109881","FT","PRIV_IND","M","ED64","CY","2014",NA
"109882","FT","PRIV_IND","M","ED64","CZ","2014",12710
"109883","FT","PRIV_IND","M","ED64","DE","2014",NA
"109884","FT","PRIV_IND","M","ED64","DK","2014",0
"109885","FT","PRIV_IND","M","ED64","EE","2014",NA
"109886","FT","PRIV_IND","M","ED64","EL","2014",NA
"109887","FT","PRIV_IND","M","ED64","ES","2014",NA
"109888","FT","PRIV_IND","M","ED64","FI","2014",NA
"109889","FT","PRIV_IND","M","ED64","FR","2014",9848
"109890","FT","PRIV_IND","M","ED64","HR","2014",127
"109891","FT","PRIV_IND","M","ED64","HU","2014",NA
"109892","FT","PRIV_IND","M","ED64","IE","2014",NA
"109893","FT","PRIV_IND","M","ED64","IS","2014",NA
"109894","FT","PRIV_IND","M","ED64","IT","2014",NA
"109895","FT","PRIV_IND","M","ED64","LI","2014",0
"109896","FT","PRIV_IND","M","ED64","LT","2014",1561
"109897","FT","PRIV_IND","M","ED64","LU","2014",NA
"109898","FT","PRIV_IND","M","ED64","LV","2014",1163
"109899","FT","PRIV_IND","M","ED64","ME","2014",NA
"109900","FT","PRIV_IND","M","ED64","MK","2014",NA
"109901","FT","PRIV_IND","M","ED64","MT","2014",NA
"109902","FT","PRIV_IND","M","ED64","NL","2014",NA
"109903","FT","PRIV_IND","M","ED64","NO","2014",7350
"109904","FT","PRIV_IND","M","ED64","PL","2014",NA
"109905","FT","PRIV_IND","M","ED64","PT","2014",NA
"109906","FT","PRIV_IND","M","ED64","RO","2014",NA
"109907","FT","PRIV_IND","M","ED64","RS","2014",13133
"109908","FT","PRIV_IND","M","ED64","SE","2014",NA
"109909","FT","PRIV_IND","M","ED64","SI","2014",12
"109910","FT","PRIV_IND","M","ED64","SK","2014",NA
"109911","FT","PRIV_IND","M","ED64","TR","2014",NA
"109912","FT","PRIV_IND","M","ED64","UK","2014",NA
"109913","FT","PRIV_IND","M","ED65","AT","2014",NA
"109914","FT","PRIV_IND","M","ED65","BE","2014",0
"109915","FT","PRIV_IND","M","ED65","BG","2014",1125
"109916","FT","PRIV_IND","M","ED65","CH","2014",983
"109917","FT","PRIV_IND","M","ED65","CY","2014",NA
"109918","FT","PRIV_IND","M","ED65","CZ","2014",NA
"109919","FT","PRIV_IND","M","ED65","DE","2014",NA
"109920","FT","PRIV_IND","M","ED65","DK","2014",15
"109921","FT","PRIV_IND","M","ED65","EE","2014",NA
"109922","FT","PRIV_IND","M","ED65","EL","2014",NA
"109923","FT","PRIV_IND","M","ED65","ES","2014",NA
"109924","FT","PRIV_IND","M","ED65","FI","2014",NA
"109925","FT","PRIV_IND","M","ED65","FR","2014",43554
"109926","FT","PRIV_IND","M","ED65","HR","2014",2982
"109927","FT","PRIV_IND","M","ED65","HU","2014",NA
"109928","FT","PRIV_IND","M","ED65","IE","2014",NA
"109929","FT","PRIV_IND","M","ED65","IS","2014",NA
"109930","FT","PRIV_IND","M","ED65","IT","2014",NA
"109931","FT","PRIV_IND","M","ED65","LI","2014",NA
"109932","FT","PRIV_IND","M","ED65","LT","2014",2078
"109933","FT","PRIV_IND","M","ED65","LU","2014",NA
"109934","FT","PRIV_IND","M","ED65","LV","2014",3276
"109935","FT","PRIV_IND","M","ED65","ME","2014",NA
"109936","FT","PRIV_IND","M","ED65","MK","2014",NA
"109937","FT","PRIV_IND","M","ED65","MT","2014",NA
"109938","FT","PRIV_IND","M","ED65","NL","2014",NA
"109939","FT","PRIV_IND","M","ED65","NO","2014",NA
"109940","FT","PRIV_IND","M","ED65","PL","2014",NA
"109941","FT","PRIV_IND","M","ED65","PT","2014",NA
"109942","FT","PRIV_IND","M","ED65","RO","2014",NA
"109943","FT","PRIV_IND","M","ED65","RS","2014",2974
"109944","FT","PRIV_IND","M","ED65","SE","2014",NA
"109945","FT","PRIV_IND","M","ED65","SI","2014",76
"109946","FT","PRIV_IND","M","ED65","SK","2014",NA
"109947","FT","PRIV_IND","M","ED65","TR","2014",NA
"109948","FT","PRIV_IND","M","ED65","UK","2014",NA
"109949","FT","PRIV_IND","M","ED7","AT","2014",NA
"109950","FT","PRIV_IND","M","ED7","BE","2014",234
"109951","FT","PRIV_IND","M","ED7","BG","2014",2117
"109952","FT","PRIV_IND","M","ED7","CH","2014",0
"109953","FT","PRIV_IND","M","ED7","CY","2014",1419
"109954","FT","PRIV_IND","M","ED7","CZ","2014",4278
"109955","FT","PRIV_IND","M","ED7","DE","2014",NA
"109956","FT","PRIV_IND","M","ED7","DK","2014",0
"109957","FT","PRIV_IND","M","ED7","EE","2014",132
"109958","FT","PRIV_IND","M","ED7","EL","2014",NA
"109959","FT","PRIV_IND","M","ED7","ES","2014",22070
"109960","FT","PRIV_IND","M","ED7","FI","2014",NA
"109961","FT","PRIV_IND","M","ED7","FR","2014",105011
"109962","FT","PRIV_IND","M","ED7","HR","2014",572
"109963","FT","PRIV_IND","M","ED7","HU","2014",377
"109964","FT","PRIV_IND","M","ED7","IE","2014",NA
"109965","FT","PRIV_IND","M","ED7","IS","2014",0
"109966","FT","PRIV_IND","M","ED7","IT","2014",24525
"109967","FT","PRIV_IND","M","ED7","LI","2014",0
"109968","FT","PRIV_IND","M","ED7","LT","2014",503
"109969","FT","PRIV_IND","M","ED7","LU","2014",NA
"109970","FT","PRIV_IND","M","ED7","LV","2014",477
"109971","FT","PRIV_IND","M","ED7","ME","2014",NA
"109972","FT","PRIV_IND","M","ED7","MK","2014",NA
"109973","FT","PRIV_IND","M","ED7","MT","2014",0
"109974","FT","PRIV_IND","M","ED7","NL","2014",NA
"109975","FT","PRIV_IND","M","ED7","NO","2014",1291
"109976","FT","PRIV_IND","M","ED7","PL","2014",9568
"109977","FT","PRIV_IND","M","ED7","PT","2014",6087
"109978","FT","PRIV_IND","M","ED7","RO","2014",7876
"109979","FT","PRIV_IND","M","ED7","RS","2014",1463
"109980","FT","PRIV_IND","M","ED7","SE","2014",0
"109981","FT","PRIV_IND","M","ED7","SI","2014",9
"109982","FT","PRIV_IND","M","ED7","SK","2014",1177
"109983","FT","PRIV_IND","M","ED7","TR","2014",37932
"109984","FT","PRIV_IND","M","ED7","UK","2014",NA
"109985","FT","PRIV_IND","M","ED74","AT","2014",NA
"109986","FT","PRIV_IND","M","ED74","BE","2014",234
"109987","FT","PRIV_IND","M","ED74","BG","2014",NA
"109988","FT","PRIV_IND","M","ED74","CH","2014",0
"109989","FT","PRIV_IND","M","ED74","CY","2014",NA
"109990","FT","PRIV_IND","M","ED74","CZ","2014",4278
"109991","FT","PRIV_IND","M","ED74","DE","2014",NA
"109992","FT","PRIV_IND","M","ED74","DK","2014",0
"109993","FT","PRIV_IND","M","ED74","EE","2014",NA
"109994","FT","PRIV_IND","M","ED74","EL","2014",NA
"109995","FT","PRIV_IND","M","ED74","ES","2014",NA
"109996","FT","PRIV_IND","M","ED74","FI","2014",NA
"109997","FT","PRIV_IND","M","ED74","FR","2014",1507
"109998","FT","PRIV_IND","M","ED74","HR","2014",14
"109999","FT","PRIV_IND","M","ED74","HU","2014",NA
"110000","FT","PRIV_IND","M","ED74","IE","2014",NA
"110001","FT","PRIV_IND","M","ED74","IS","2014",NA
"110002","FT","PRIV_IND","M","ED74","IT","2014",NA
"110003","FT","PRIV_IND","M","ED74","LI","2014",0
"110004","FT","PRIV_IND","M","ED74","LT","2014",503
"110005","FT","PRIV_IND","M","ED74","LU","2014",NA
"110006","FT","PRIV_IND","M","ED74","LV","2014",161
"110007","FT","PRIV_IND","M","ED74","ME","2014",NA
"110008","FT","PRIV_IND","M","ED74","MK","2014",NA
"110009","FT","PRIV_IND","M","ED74","MT","2014",NA
"110010","FT","PRIV_IND","M","ED74","NL","2014",NA
"110011","FT","PRIV_IND","M","ED74","NO","2014",1291
"110012","FT","PRIV_IND","M","ED74","PL","2014",NA
"110013","FT","PRIV_IND","M","ED74","PT","2014",NA
"110014","FT","PRIV_IND","M","ED74","RO","2014",NA
"110015","FT","PRIV_IND","M","ED74","RS","2014",1463
"110016","FT","PRIV_IND","M","ED74","SE","2014",NA
"110017","FT","PRIV_IND","M","ED74","SI","2014",0
"110018","FT","PRIV_IND","M","ED74","SK","2014",NA
"110019","FT","PRIV_IND","M","ED74","TR","2014",NA
"110020","FT","PRIV_IND","M","ED74","UK","2014",NA
"110021","FT","PRIV_IND","M","ED75","AT","2014",NA
"110022","FT","PRIV_IND","M","ED75","BE","2014",NA
"110023","FT","PRIV_IND","M","ED75","BG","2014",NA
"110024","FT","PRIV_IND","M","ED75","CH","2014",0
"110025","FT","PRIV_IND","M","ED75","CY","2014",NA
"110026","FT","PRIV_IND","M","ED75","CZ","2014",NA
"110027","FT","PRIV_IND","M","ED75","DE","2014",NA
"110028","FT","PRIV_IND","M","ED75","DK","2014",0
"110029","FT","PRIV_IND","M","ED75","EE","2014",NA
"110030","FT","PRIV_IND","M","ED75","EL","2014",NA
"110031","FT","PRIV_IND","M","ED75","ES","2014",NA
"110032","FT","PRIV_IND","M","ED75","FI","2014",NA
"110033","FT","PRIV_IND","M","ED75","FR","2014",103504
"110034","FT","PRIV_IND","M","ED75","HR","2014",558
"110035","FT","PRIV_IND","M","ED75","HU","2014",NA
"110036","FT","PRIV_IND","M","ED75","IE","2014",NA
"110037","FT","PRIV_IND","M","ED75","IS","2014",NA
"110038","FT","PRIV_IND","M","ED75","IT","2014",NA
"110039","FT","PRIV_IND","M","ED75","LI","2014",NA
"110040","FT","PRIV_IND","M","ED75","LT","2014",0
"110041","FT","PRIV_IND","M","ED75","LU","2014",NA
"110042","FT","PRIV_IND","M","ED75","LV","2014",316
"110043","FT","PRIV_IND","M","ED75","ME","2014",NA
"110044","FT","PRIV_IND","M","ED75","MK","2014",NA
"110045","FT","PRIV_IND","M","ED75","MT","2014",NA
"110046","FT","PRIV_IND","M","ED75","NL","2014",NA
"110047","FT","PRIV_IND","M","ED75","NO","2014",NA
"110048","FT","PRIV_IND","M","ED75","PL","2014",NA
"110049","FT","PRIV_IND","M","ED75","PT","2014",NA
"110050","FT","PRIV_IND","M","ED75","RO","2014",NA
"110051","FT","PRIV_IND","M","ED75","RS","2014",NA
"110052","FT","PRIV_IND","M","ED75","SE","2014",NA
"110053","FT","PRIV_IND","M","ED75","SI","2014",0
"110054","FT","PRIV_IND","M","ED75","SK","2014",NA
"110055","FT","PRIV_IND","M","ED75","TR","2014",NA
"110056","FT","PRIV_IND","M","ED75","UK","2014",NA
"110057","FT","PRIV_IND","M","ED8","AT","2014",NA
"110058","FT","PRIV_IND","M","ED8","BE","2014",0
"110059","FT","PRIV_IND","M","ED8","BG","2014",19
"110060","FT","PRIV_IND","M","ED8","CH","2014",0
"110061","FT","PRIV_IND","M","ED8","CY","2014",53
"110062","FT","PRIV_IND","M","ED8","CZ","2014",50
"110063","FT","PRIV_IND","M","ED8","DE","2014",NA
"110064","FT","PRIV_IND","M","ED8","DK","2014",0
"110065","FT","PRIV_IND","M","ED8","EE","2014",9
